,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,divergent
77,0.5339004222429331,0.2109698503699801,0.2448462536052873,0.0267691439180799,0,0,0,0,0,8.951975399939873e-05,0,0.002528285125174,0,0,0,0,0,0,48.032739699836185,False
78,0.2475828984076451,0.571188033230627,-0.2433472295782581,0.953382084480508,0,0,0,0,0,7.54870078835805e-05,0,-7.799435138394539e-05,0,0,0,0,0,0,45.07225026432645,False
79,0.9973938368704988,0.0319223028514366,-1.656393514421585,0.456053380295732,0,0,0,0,0,-2.5415545841558384e-05,0,-0.000701591490633,0,0,0,0,0,0,43.09365144638632,False
80,0.9642488215199152,0.0401548959670909,-1.873864252214456,0.2541754844750277,0,0,0,0,0,-1.799346999648095e-05,0,0.0035760287288252,0,0,0,0,0,0,43.58481283223544,False
81,0.1908824294413675,0.6908700944413404,0.238130969520522,0.2864228791335255,0,0,0,0,0,4.522180944178805e-05,0,0.0015577303763091,0,0,0,0,0,0,48.170864241181405,False
82,0.395914650800961,0.5177423228455362,0.0261480496994646,0.4328405039783667,0,0,0,0,0,5.279351002088429e-05,0,0.0016009777659749,0,0,0,0,0,0,46.70025259947033,False
83,0.5541238507780357,0.2588003189763945,-0.0506047949646408,0.5200234955403258,0,0,0,0,0,6.075777631099953e-05,0,0.0022038207440734,0,0,0,0,0,0,46.75117720476427,False
84,0.3201200463402718,0.5416736944195661,-0.1492266478253545,0.8003688790618466,0,0,0,0,0,2.7071818526500203e-05,0,0.0003408002912012,0,0,0,0,0,0,45.60780060947769,False
85,0.4935031377556025,0.3451318630666509,0.2794909038620718,-0.0538414466913537,0,0,0,0,0,8.432884110048349e-05,0,0.0010785431521992,0,0,0,0,0,0,47.61375499599188,False
86,-0.0891367299547569,0.7040712885090397,-0.0803887369023004,0.8071927925359623,0,0,0,0,0,0.0001926159904723,0,0.0002299653772717,0,0,0,0,0,0,45.60313980632696,False
87,0.3363722740748707,0.4794062695666476,0.2764450485941001,0.2909541600022929,0,0,0,0,0,4.33930678363462e-05,0,0.0001295945937895,0,0,0,0,0,0,48.3429903599937,False
88,0.3391462130560536,0.4948286043661283,-0.1106268971557227,0.7600881442404583,0,0,0,0,0,3.3884250858433564e-05,0,0.0010251162518992,0,0,0,0,0,0,46.16872837726155,False
89,0.616850788835396,0.1996373168709624,-0.159861142110613,0.4926853987382555,0,0,0,0,0,7.408778945406112e-05,0,0.0012148152454274,0,0,0,0,0,0,46.49237586070877,False
90,0.3811506926312735,0.4091726885106812,-0.009724449122253,0.6390737666995752,0,0,0,0,0,5.968901100958539e-05,0,0.0010085407736605,0,0,0,0,0,0,45.80884707146652,False
91,0.4914041245065239,0.3758686992488895,-0.006302057951224,0.5032220905874478,0,0,0,0,0,3.24508578131419e-05,0,0.0008253402552768,0,0,0,0,0,0,45.89519908047028,False
92,0.998686912131156,0.0466443444358923,-1.4425898901466296,0.2903119203613102,0,0,0,0,0,-3.504385144945242e-05,0,-0.0004442147882195,0,0,0,0,0,0,46.42556575441714,False
93,0.2806163051413266,0.4344644439346878,-0.0221819212756004,0.715195638735306,0,0,0,0,0,0.0001275405501499,0,0.0009569768917892,0,0,0,0,0,0,46.90505107155299,False
94,0.7395884879042454,0.2046067869595162,-0.4470968695301571,-0.1631737992924329,0,0,0,0,0,1.832296115898955e-05,0,0.0049309149647755,0,0,0,0,0,0,49.58888839007483,False
95,0.4222132973937729,0.2486129224401745,-0.0655814572590767,0.713702228028851,0,0,0,0,0,0.0001218365996539,0,0.0006419236560279,0,0,0,0,0,0,46.75559690198571,False
96,0.9944291151105928,0.0127197066867914,-1.95474353187994,0.5631780055807405,0,0,0,0,0,-2.767488714248938e-05,0,0.0044020760069954,0,0,0,0,0,0,41.84374043022621,False
97,0.4730089821034711,0.3253588931919466,0.0550961634851696,0.3249958903220631,0,0,0,0,0,8.086359620077293e-05,0,0.0009025431739457,0,0,0,0,0,0,46.00176103772402,False
98,0.16473223358371,0.659056135260708,0.1058549908258346,0.5392548251381228,0,0,0,0,0,6.49367288876014e-05,0,0.0007462137102612,0,0,0,0,0,0,46.07556654979577,False
99,0.3752011152270902,0.447728270807656,0.0043304869951161,0.5582907958042886,0,0,0,0,0,6.390166295438626e-05,0,0.00050714891451,0,0,0,0,0,0,44.95473177314429,False
100,-0.0020752239228263,0.7348011011674345,-0.3354171868122189,1.0638891950122802,0,0,0,0,0,9.557518142408092e-05,0,-5.074225869711402e-05,0,0,0,0,0,0,45.95872739315566,False
101,0.4030988250082266,0.3930627088589871,-0.0527190659222529,0.5862199052723156,0,0,0,0,0,0.0001225174539669,0,0.000996487289592,0,0,0,0,0,0,46.72879977814417,False
102,0.1798150137135215,0.4409393321773609,-0.1278068004435548,0.8525103871914084,0,0,0,0,0,0.0001556985529481,0,-0.0003864610886411,0,0,0,0,0,0,46.05027781724844,False
103,0.3761624784293387,0.3383869391393723,-0.1325099379548044,0.7820473566898958,0,0,0,0,0,8.485603364057721e-05,0,-0.0004306110944048,0,0,0,0,0,0,46.15006078606215,False
104,0.4203172155573651,0.4465996716912328,-0.0064060879245513,0.5656256024203565,0,0,0,0,0,7.804342830555973e-05,0,0.0012308409526082,0,0,0,0,0,0,46.706401767952926,False
105,0.4632293987230009,0.3319538757849409,-0.0766879545297105,0.5987804285196665,0,0,0,0,0,7.987715454467242e-05,0,-9.325443268044964e-05,0,0,0,0,0,0,45.59150098549903,False
106,0.5508875779493017,0.389371483524179,-0.0688690727544378,0.3047362188385194,0,0,0,0,0,3.381523410646796e-05,0,0.0008048518898354,0,0,0,0,0,0,47.37538993273446,False
107,0.4842283243566458,0.2667794480170919,-0.0126397689352684,0.3749116453811538,0,0,0,0,0,0.0001343818963895,0,0.0017047387552006,0,0,0,0,0,0,47.51838799172144,False
108,0.5807181206190286,0.1863002697600944,-0.0777307468992691,0.1758739168952345,0,0,0,0,0,8.928935542251143e-05,0,0.0024669818572124,0,0,0,0,0,0,47.338019264961545,False
109,0.3705637608260614,0.501665692085492,0.0111661756283663,0.5160601963479161,0,0,0,0,0,5.618842623739497e-05,0,0.0002563968553206,0,0,0,0,0,0,45.2146142634784,False
110,0.6685253980956851,0.1198965172226249,-0.2959364827033666,0.3341578634745108,0,0,0,0,0,7.620132559095713e-05,0,0.002867493815544,0,0,0,0,0,0,48.41448725140549,False
111,0.3109419163073528,0.5562429091075702,-0.1324649876967261,0.8004004087459826,0,0,0,0,0,5.308342625314473e-05,0,-0.0003923374666823,0,0,0,0,0,0,45.62081343048596,False
112,0.6558508366701368,0.2273842327257207,-0.1223158207227255,0.1610729147428982,0,0,0,0,0,3.728923714009915e-05,0,0.0017015904542761,0,0,0,0,0,0,46.843092675685774,False
113,0.9822496605543152,0.0155683568252635,-1.7605521810294542,0.4116125279649485,0,0,0,0,0,-4.926916271023696e-05,0,0.0003679558327509,0,0,0,0,0,0,41.74132979668051,False
114,0.5558172083828925,0.3580472954946563,-0.0258576031506647,0.3744797224968987,0,0,0,0,0,4.4783686913419545e-05,0,0.001528339360101,0,0,0,0,0,0,46.19785002451812,False
115,0.1250016201056967,0.6127218479120455,0.0497267668323271,0.5800159920402548,0,0,0,0,0,0.0001365820228165,0,-0.000557282416955,0,0,0,0,0,0,47.06425113189725,False
116,0.4140801910238836,0.3210848149673508,-0.0618201416535089,0.6462471025500727,0,0,0,0,0,0.0001143150931541,0,-0.0001612927544026,0,0,0,0,0,0,46.0469418402512,False
117,0.9780652202315352,0.0125850860346847,0.9581506643532274,0.8052909034468918,0,0,0,0,0,-4.4468202719016814e-05,0,-0.0018607284315429,0,0,0,0,0,0,46.41423930777318,False
118,0.2678176616248136,0.4939312733034517,0.0302315213385044,0.5948910495573676,0,0,0,0,0,0.0001036315148483,0,0.0003061397455231,0,0,0,0,0,0,44.9322784301248,False
119,0.0746194198208223,0.6777644757839822,-0.0106679267117375,0.6596612543381064,0,0,0,0,0,9.751469505978664e-05,0,0.0008741858906002,0,0,0,0,0,0,45.57330029759618,False
120,0.5491971204473596,0.2929894554263361,-0.0315158766127308,0.1160615643495392,0,0,0,0,0,9.591259816362082e-05,0,-0.0003038334903751,0,0,0,0,0,0,47.87941288935208,False
121,0.4977750630177948,0.2452401302599072,-0.0401660134699506,0.4887626461321228,0,0,0,0,0,0.0001003510231705,0,0.0005082433838875,0,0,0,0,0,0,46.30901140149769,False
122,0.3768449831222913,0.4767860837273669,0.1490245087452888,0.2301150289495526,0,0,0,0,0,9.491271985063028e-05,0,0.000643875336198,0,0,0,0,0,0,46.70414100609318,False
123,0.9134969778101664,-0.0048217800903542,1.9670357012955968,1.028113874659481,0,0,0,0,0,-7.063348538382153e-06,0,-0.0023154357631555,0,0,0,0,0,0,43.43972305000003,False
124,1.031944081153202,-0.0729912489327606,1.7403060162834696,0.1981898436038824,0,0,0,0,0,-2.51109631891086e-05,0,-0.0023864144952224,0,0,0,0,0,0,43.75787684925181,False
125,0.1375301622002398,0.5280104176543792,-0.1442489123050085,0.855128198373877,0,0,0,0,0,0.0001598412536354,0,0.0004215636065425,0,0,0,0,0,0,44.72772957565479,False
126,0.5760181846693979,0.2570273234660858,0.0806224899880216,0.2875789819021364,0,0,0,0,0,4.450633091204295e-05,0,-0.0003171426898202,0,0,0,0,0,0,47.89008410704205,False
127,0.2151797451239172,0.6261230830868794,-0.0936007064866135,0.6854130923353283,0,0,0,0,0,8.513272147442481e-05,0,6.535386875648808e-05,0,0,0,0,0,0,46.146548349296914,False
128,0.2143524193518491,0.5860789636176889,0.1150674024462889,0.4514419359525377,0,0,0,0,0,8.069568850121317e-05,0,0.000373338221855,0,0,0,0,0,0,45.82253698806048,False
129,0.2139612898668765,0.5800879761823139,0.0202383157366674,0.6059931790009561,0,0,0,0,0,0.00011178156564,0,0.0009193959157156,0,0,0,0,0,0,45.4385426958992,False
130,0.5197633742184382,0.2843718245163544,-0.1543337446780346,0.6971182487961518,0,0,0,0,0,6.916847580378991e-05,0,-9.00685768963183e-05,0,0,0,0,0,0,46.00746110774556,False
131,0.9121599755727976,0.088526494962966,-1.065450562809302,0.3457323339134253,0,0,0,0,0,-4.836224474245341e-05,0,0.000625222474943,0,0,0,0,0,0,45.96370009482989,False
132,0.3813625425315434,0.4098202123227299,-0.1308853610479192,0.753967709370436,0,0,0,0,0,7.663725684403109e-05,0,-9.997864737780082e-05,0,0,0,0,0,0,44.884186581851424,False
133,0.4561887320041462,0.364746724340578,-0.1186321450149239,0.7282112214948602,0,0,0,0,0,7.046789947093477e-05,0,0.0003617813808319,0,0,0,0,0,0,45.367838668288485,False
134,0.3606241900722309,0.4165621267418609,-0.0256430424357771,0.6184238591591038,0,0,0,0,0,0.000114804958704,0,0.0009375788580817,0,0,0,0,0,0,45.699321765849376,False
135,0.5166055355752182,0.216907786875383,0.0292761135090273,0.3076527112935836,0,0,0,0,0,0.0001099431110935,0,0.0021455478455504,0,0,0,0,0,0,47.056402284306905,False
136,0.1151350369366612,0.5930743516740455,0.0003551339530911,0.6877522357783108,0,0,0,0,0,0.0001401244300083,0,0.0004878742571581,0,0,0,0,0,0,45.16650519853141,False
137,0.2764826721151081,0.527885542287367,-0.0998903460008624,0.7445610983383708,0,0,0,0,0,5.623625867902722e-05,0,-5.448217338474004e-05,0,0,0,0,0,0,45.13537684832474,False
138,1.008883537202076,0.0206501609986893,-1.4505135798795254,0.5309563162629383,0,0,0,0,0,-4.733108577857146e-05,0,0.0006746876275097,0,0,0,0,0,0,42.39668573225703,False
139,0.3904307273999992,0.5387163445291256,-0.0660826387964432,0.7101541538357132,0,0,0,0,0,1.51758182431748e-05,0,0.000842826190902,0,0,0,0,0,0,47.221631035927246,False
140,0.9682267117128268,0.0110237673741551,-1.5927579972223145,0.4283905383050754,0,0,0,0,0,-5.070141558767738e-05,0,0.0007030364040084,0,0,0,0,0,0,41.365207481940274,False
141,1.000172121581017,0.045324759419095,-1.7423895945359902,0.2616130299444235,0,0,0,0,0,-3.697097329982888e-05,0,-0.0007828369510218,0,0,0,0,0,0,40.03046766185719,False
142,0.6060415733843278,0.2327148427957013,-0.0309073134984556,-0.0077298425983269,0,0,0,0,0,8.674391231937619e-05,0,0.0024057717977046,0,0,0,0,0,0,47.119491883587216,False
143,0.4748478702315251,0.368603365355856,0.0496742692132725,0.3145327023833046,0,0,0,0,0,9.33195657170402e-05,0,0.0010523311982114,0,0,0,0,0,0,46.00742435293675,False
144,0.2734434655335946,0.4678011920278688,-0.1896599135794283,0.869212308252056,0,0,0,0,0,0.0001089460338466,0,-0.0004559819477205,0,0,0,0,0,0,45.1518060061626,False
145,0.9856324805989748,0.0198265601052902,-1.7359471939306828,0.2644184046991396,0,0,0,0,0,-6.0349040990496006e-05,0,-0.0017135874815518,0,0,0,0,0,0,44.96255651796599,False
146,0.3093778361084469,0.4971219379395988,0.2276930505830363,0.2616730622334544,0,0,0,0,0,7.261635474195316e-05,0,0.0011703257466149,0,0,0,0,0,0,46.61937183161994,False
147,0.1878177192976315,0.4777505347886972,-0.1802706198259061,0.8726780079292893,0,0,0,0,0,0.0001759535654352,0,0.0006920702683257,0,0,0,0,0,0,46.64503939805877,False
