,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,divergent
11,0.9506492849840522,0.079680759421949,-0.3124594630122712,-0.0448133762571578,0,0,0,0,0,-1.692012837538082e-05,0,0.0043019036910277,0,0,0,0,0,0,21.959163616169416,False
12,0.7188816155457345,0.3661705899956375,0.5204694298086587,0.1366925338087621,0,0,0,0,0,-1.711949226459737e-05,0,0.0020208181326375,0,0,0,0,0,0,20.783955543839973,False
13,0.8756814593917635,0.1750760131716324,0.3412778772112461,-0.2559133690062778,0,0,0,0,0,1.4789464313347269e-08,0,0.0042806773678309,0,0,0,0,0,0,21.34257588105769,False
14,0.6582774737568324,0.3834724323135239,0.9155618828045466,-0.2311365856282405,0,0,0,0,0,-1.9450285264199142e-05,0,0.0034163776570437,0,0,0,0,0,0,21.583891171860746,False
15,0.6778371982089326,0.4239546611269498,0.7545968162683816,-0.195058356001506,0,0,0,0,0,-9.535344418276328e-06,0,0.0029943847433941,0,0,0,0,0,0,21.43703288926417,False
16,0.9401221890331262,0.0644051318182294,-0.99217485054254,-0.1765501962116122,0,0,0,0,0,5.965791408428256e-06,0,0.0125803753472927,0,0,0,0,0,0,21.88585045105268,False
17,1.3117665889469872,-0.2866104001794392,1.9819860120224615,-0.3918512873975528,0,0,0,0,0,-1.223170141094343e-06,0,-0.0019126358655914,0,0,0,0,0,0,22.51231922104532,False
18,0.8762102154107683,0.109843617838504,0.220410819860755,-0.1891290113865815,0,0,0,0,0,7.017321598791559e-06,0,0.0085065549821689,0,0,0,0,0,0,21.903769095344963,False
19,0.8540765864359732,0.1422771728114318,0.5872035956639419,-0.2294951251886379,0,0,0,0,0,-6.8372859500634765e-06,0,0.0046470602080964,0,0,0,0,0,0,21.60653262434336,False
20,0.3879445234803196,0.7201734053548372,0.7272744890794272,0.0491294828474075,0,0,0,0,0,-3.610699675651299e-05,0,0.0009727363946142,0,0,0,0,0,0,21.91801489547914,False
21,0.958888018258694,0.1158021019240314,-0.1053680489880082,-0.0357350687784168,0,0,0,0,0,-1.8664266143129107e-05,0,0.0023427701675929,0,0,0,0,0,0,21.668806032284238,False
22,0.943353708279747,0.1739698426436944,-0.1126447055797053,-0.2096796096088136,0,0,0,0,0,-3.1898047983814683e-06,0,0.0030420728657947,0,0,0,0,0,0,22.018737775617524,False
23,0.1103117340255765,1.1445779759233623,0.3113120830711944,0.5980011873994293,0,0,0,0,0,-7.772480425440067e-05,0,0.0004824574876975,0,0,0,0,0,0,20.77982338316938,False
24,0.8758033735071229,0.2510834755326585,0.4557705325262633,-0.2855123811408715,0,0,0,0,0,-1.885649258266147e-05,0,0.0027154756188927,0,0,0,0,0,0,21.387722076038404,False
25,0.41323253692426,0.8030263158249831,0.416089683792793,0.4307499958487284,0,0,0,0,0,-5.2473323216502754e-05,0,-6.967795491291007e-05,0,0,0,0,0,0,20.510927794403457,False
26,0.9704109700225074,0.0960848453883134,-0.2100377738873451,-0.2461506877773305,0,0,0,0,0,-1.340586083662836e-05,0,0.0058137429185705,0,0,0,0,0,0,21.24418777436225,False
27,0.433791286928618,0.7600038268911833,0.3284046473424173,0.4972534834566855,0,0,0,0,0,-4.307840889439359e-05,0,-0.0001524744432827,0,0,0,0,0,0,21.54546059309171,False
28,0.8189625059614873,0.2297602410146857,0.9056160027441318,-0.3995660435408081,0,0,0,0,0,-2.039854900420601e-05,0,0.0058385248722746,0,0,0,0,0,0,21.50176898153889,False
29,1.0181430434016283,0.0064369332402751,-1.9681055599565789,-0.941949571515282,0,0,0,0,0,-2.99207741338408e-05,0,0.0112125591508153,0,0,0,0,0,0,21.37713247051413,False
30,0.9252870599791758,0.1462367980821048,0.1379484013016103,-0.3783090101177631,0,0,0,0,0,-8.617136265903503e-06,0,0.0071245461836048,0,0,0,0,0,0,21.17801613611818,False
31,0.7950714722982379,0.1885893422540063,0.7616744287438406,-0.1617871536015069,0,0,0,0,0,-9.640117369903822e-06,0,0.0036099662110765,0,0,0,0,0,0,22.00203616439917,False
32,0.8419586922820881,0.1558112353606464,0.6448792377377117,-0.186707273871522,0,0,0,0,0,-1.1708766721172382e-06,0,0.0066455353239053,0,0,0,0,0,0,21.71916423235436,False
33,0.8107776214257418,0.2727195005252025,0.5129076767898133,-0.2524276173985655,0,0,0,0,0,-1.0807904992941352e-05,0,0.0015053401558106,0,0,0,0,0,0,21.46152261756974,False
34,0.8859231283095239,0.1351375231726841,0.3094495034056836,-0.2958255262864973,0,0,0,0,0,-1.2010083400236594e-05,0,0.0037129641640534,0,0,0,0,0,0,21.627414305383205,False
35,0.9259186485181976,0.0630087607852258,-0.0923510789228618,-0.1615195740608399,0,0,0,0,0,-3.115820282560056e-06,0,0.0072824653251083,0,0,0,0,0,0,21.91190981997804,False
36,0.5434932911259827,0.5599505105002001,0.8490690551201179,-0.0496137074991893,0,0,0,0,0,-3.382987518628744e-05,0,0.0009133344748288,0,0,0,0,0,0,21.16841140994133,False
37,0.5780389897369007,0.5014293559902705,0.4597346469615719,0.3476079693732563,0,0,0,0,0,-1.5354081443831726e-05,0,0.000930721937393,0,0,0,0,0,0,20.866940404993937,False
38,0.8820702636892053,0.1895931636293015,0.6931701990468273,-0.4753043939451646,0,0,0,0,0,-2.777802555300633e-05,0,0.0041351511437847,0,0,0,0,0,0,21.700254883040948,False
39,1.0255896073354127,0.0087774373160578,-1.2547235403806376,-0.931697026119284,0,0,0,0,0,-3.528722379335587e-05,0,0.0128217175399158,0,0,0,0,0,0,21.326262962794367,False
40,0.8819729163378485,0.1939294723604336,0.5895399860303199,-0.480110726635315,0,0,0,0,0,-2.122198109172353e-05,0,0.0043198203848405,0,0,0,0,0,0,21.473656878696584,False
41,0.0421485335988158,1.24569138337353,0.1269738143847911,0.8463281786735393,0,0,0,0,0,-0.0001098734293706,0,5.625771346118302e-05,0,0,0,0,0,0,20.553910431119803,False
42,0.9262075188581096,0.0950065810230209,0.1545043656819973,-0.1401564044687122,0,0,0,0,0,-1.8025562988719003e-05,0,0.0089060557096178,0,0,0,0,0,0,21.62338314645205,False
43,0.960959210133674,0.1052314611459435,-0.0911265653733779,-0.2165393838568647,0,0,0,0,0,-1.6125546433507745e-05,0,0.005473964496192,0,0,0,0,0,0,21.15989191461745,False
44,0.9459267185284276,0.1290006016073395,0.0261521445727361,-0.0333673882448892,0,0,0,0,0,-1.385510433661028e-05,0,0.0071163140886713,0,0,0,0,0,0,21.336313648184696,False
45,1.061053536370908,0.0004447072037958,-0.5609402688979219,-0.9324549093273242,0,0,0,0,0,-5.677267285745726e-05,0,0.019700450106779,0,0,0,0,0,0,21.155804357124083,False
46,0.8395316602327032,0.2160362822126451,0.5762499689563878,-0.2290298157379513,0,0,0,0,0,-1.4256845635748051e-05,0,0.0073843603992913,0,0,0,0,0,0,21.842030938627403,False
47,0.8585515837540942,0.2753581303717722,0.3304222480518675,0.1214540328274726,0,0,0,0,0,-1.4489633220088672e-05,0,0.0017914830979447,0,0,0,0,0,0,21.82654089435525,False
48,0.9545783162930848,0.0596321444236123,-0.3655913969147755,-0.6143579853453238,0,0,0,0,0,-8.7342235840562e-06,0,0.0138090319429072,0,0,0,0,0,0,21.63306175701183,False
49,0.6681646088987239,0.3902944370570149,1.0612255453991837,-0.3685421493108631,0,0,0,0,0,-2.9253806400524663e-05,0,0.0017145840433066,0,0,0,0,0,0,21.81704039307432,False
50,0.9272977559313116,0.0532625586359092,0.0622935194630995,-0.4110685808908298,0,0,0,0,0,-7.06192892538633e-06,0,0.0143897376786353,0,0,0,0,0,0,21.8546405269998,False
51,0.6870573599627283,0.3249216880775893,0.4745088667282466,0.1932916886300253,0,0,0,0,0,5.323443121056038e-06,0,0.0007522018840752,0,0,0,0,0,0,22.07911046507937,False
52,0.7607310613474687,0.3414698447867903,0.5123592716160394,0.0691102381278363,0,0,0,0,0,-2.486058854366744e-05,0,0.0015825573966502,0,0,0,0,0,0,20.802792904720725,False
53,0.963613820273442,0.0739827649070701,-0.0040856966237003,0.3431751924708712,0,0,0,0,0,-1.8561980561889336e-05,0,0.0053894064433726,0,0,0,0,0,0,22.371754698933355,False
54,0.4982513356326175,0.6239151015868538,0.6737863245133324,0.1675436141068886,0,0,0,0,0,-3.98405979936952e-05,0,0.0013012792123098,0,0,0,0,0,0,20.619965295490484,False
55,0.8778793441262298,0.1332897567170179,0.3857328389234133,-0.2339025264336154,0,0,0,0,0,-9.734323703059156e-06,0,0.0072109323291831,0,0,0,0,0,0,21.487627387752664,False
56,0.8293228824665744,0.3030783158361321,0.6023030181001907,-0.3062959581892945,0,0,0,0,0,-2.421242674013531e-05,0,0.0026339151707863,0,0,0,0,0,0,21.356609599258647,False
57,0.9248967018286636,0.1724631983734212,0.0350756455218528,-0.2179639509407869,0,0,0,0,0,-2.733142602073469e-06,0,0.0055826294945938,0,0,0,0,0,0,21.567999907877507,False
58,1.0291713818036317,0.0033240087986765,1.9852795104882173,1.026476175390151,0,0,0,0,0,-6.38661033101118e-05,0,0.0114039725710057,0,0,0,0,0,0,21.887098502432263,False
59,0.584767259253776,0.5146067247085702,0.5147966313521493,0.3183323025085296,0,0,0,0,0,-3.0320976007426115e-05,0,0.0015221670346468,0,0,0,0,0,0,20.81526172544055,False
60,0.9311193329577816,0.1021013147415512,0.2972083060960075,-0.039947009804143,0,0,0,0,0,-1.9173540519795383e-05,0,0.0059683026947327,0,0,0,0,0,0,21.60479397133333,False
61,0.8328603584045635,0.2511977878099931,0.5679165408903422,-0.2204384000828028,0,0,0,0,0,-1.5205472729388948e-05,0,0.0051301561801678,0,0,0,0,0,0,21.1238415288136,False
62,0.7991350440978251,0.2355403607873483,0.6007151327423816,-0.2914104176797953,0,0,0,0,0,-2.1911761668591544e-06,0,0.0050458064551638,0,0,0,0,0,0,21.523546178831488,False
63,0.8921703108449694,0.1792155664596131,0.2899128185693009,-0.0534524074531648,0,0,0,0,0,-2.0497383674067466e-05,0,0.0053267330524071,0,0,0,0,0,0,21.40678885583077,False
64,0.9753557264619976,0.1088747715768199,-0.157447971059335,-0.4965376297759738,0,0,0,0,0,-1.5628034260624492e-05,0,0.0083623456419852,0,0,0,0,0,0,21.5318204792418,False
65,0.6943581391012787,0.3945438487519865,0.704960140608387,-0.2422037160728725,0,0,0,0,0,-4.34856726729338e-07,0,0.0024203415603183,0,0,0,0,0,0,21.81353940075396,False
66,0.96511993460944,0.0785778016428038,-0.5919853354401208,0.0094687426456188,0,0,0,0,0,-1.2446394399034367e-05,0,0.0077436716863692,0,0,0,0,0,0,21.99206811119533,False
67,0.8894017725005892,0.2160857599605408,0.2230329222604004,0.0998423780022488,0,0,0,0,0,-1.8954987673766068e-05,0,0.0016557744459236,0,0,0,0,0,0,21.400126417476624,False
68,0.8612150566014476,0.1670377218617167,0.6563641518105703,-0.3085665743639971,0,0,0,0,0,-8.607385860380767e-06,0,0.00711632040345,0,0,0,0,0,0,21.34372439495071,False
69,0.5769863843433609,0.5340205835232053,0.5695226205457824,0.1814654269721427,0,0,0,0,0,-8.689671718477922e-06,0,0.0017158686976794,0,0,0,0,0,0,21.15987025226396,False
70,0.7719333501359293,0.3203795505953373,0.436149361390834,0.1598281794240224,0,0,0,0,0,-2.1608998785435875e-05,0,8.25239783386822e-05,0,0,0,0,0,0,21.664678216111447,False
71,0.9568633618407324,0.0576088094718194,-0.9254066448380928,-0.1775153982367974,0,0,0,0,0,-8.912066824771437e-06,0,0.0100338461247923,0,0,0,0,0,0,21.861875948420817,False
72,0.940215951504999,0.0520005748974492,-0.1010026162352963,-0.2761591569026085,0,0,0,0,0,-8.908129029287148e-06,0,0.0190487524662627,0,0,0,0,0,0,21.70377134773972,False
73,0.9132398782294064,0.1235535707985908,0.3724012430797132,-0.2304627476278766,0,0,0,0,0,-1.823139053140428e-05,0,0.0047841485656517,0,0,0,0,0,0,21.31793671145469,False
74,0.8612053899593195,0.2263357874285847,0.4623186103029337,-0.4362163625426529,0,0,0,0,0,-5.56106562830827e-07,0,0.0045433310586214,0,0,0,0,0,0,22.235198615961668,False
75,1.0966030826332482,0.002236492885927,-0.6882463451537864,-0.9912380814274412,0,0,0,0,0,-4.494026117717112e-05,0,0.0179352256110002,0,0,0,0,0,0,20.839376456548514,False
76,0.4406956951762306,0.6719487497687688,0.4904953759389769,0.344763849714945,0,0,0,0,0,-2.4227106091405528e-05,0,0.0005099741605711,0,0,0,0,0,0,20.4928223258587,False
77,0.6697510096150192,0.3698671143798058,0.5969193713517189,-0.0259190271593143,0,0,0,0,0,-6.294681686963233e-06,0,0.0016869092466419,0,0,0,0,0,0,21.91488958257877,False
78,0.8131940388374352,0.2976369452905487,0.5989939501027624,-0.1761597191027908,0,0,0,0,0,-2.155870739638357e-05,0,0.0016994234808704,0,0,0,0,0,0,21.05339288063558,False
79,0.7959080671722982,0.3008733581815335,0.4412776897097541,0.3250721341133435,0,0,0,0,0,-3.7080523872042864e-05,0,0.0018684959663378,0,0,0,0,0,0,21.4255012314398,False
80,0.934339280966416,0.1375645241863452,0.1294831512695964,0.2282513802673618,0,0,0,0,0,-2.113720671387533e-05,0,0.0067025360878537,0,0,0,0,0,0,22.349598229622377,False
81,0.9210899621623998,0.0862580997743447,0.0705841409365524,0.0402599894692934,0,0,0,0,0,-1.2310931360748146e-05,0,0.0070570644653241,0,0,0,0,0,0,21.74571402646495,False
82,0.6466232823794869,0.594199130071511,-0.0149583840596112,1.0128750186413074,0,0,0,0,0,-0.000130857728996,0,-1.157386811283523e-05,0,0,0,0,0,0,19.044873224504855,False
83,1.0802369860290302,0.0017462903264813,1.4189472314498517,1.140143513715827,0,0,0,0,0,-3.999503521844459e-05,0,-0.0012163446236684,0,0,0,0,0,0,21.33580278838876,True
84,0.8525005241328572,0.196456365272462,0.3623366167489941,-0.284621311203914,0,0,0,0,0,-1.1794412196600712e-06,0,0.0052513892276362,0,0,0,0,0,0,21.42675148842773,False
85,0.846783244975803,0.2383582022719412,0.3767415493468,0.0091711185985787,0,0,0,0,0,-1.55394345622196e-05,0,0.0019193693801792,0,0,0,0,0,0,21.00949804219206,False
86,0.8707916920716419,0.1101867292908362,0.381879272547863,-0.3863602808338189,0,0,0,0,0,-9.778798061958473e-06,0,0.0066787829273292,0,0,0,0,0,0,22.4418612744607,False
87,0.9856197315667816,0.0763724469179609,-0.3471262637216983,-0.273391758543037,0,0,0,0,0,-1.7775031933425334e-05,0,0.0096183939368183,0,0,0,0,0,0,21.361917033811565,False
88,0.958827441639333,0.0985222922887052,-0.097089383014286,-0.5078887024525733,0,0,0,0,0,-1.2644279748191158e-05,0,0.008169408790199,0,0,0,0,0,0,21.34526637621666,False
89,0.9103603541637032,0.1118719214390342,0.0937029411682499,-0.4589061993266301,0,0,0,0,0,5.04985378618148e-06,0,0.0141783418961312,0,0,0,0,0,0,22.13065301369298,False
90,0.9384104708479653,0.0775098104559228,-0.1863669028464414,-0.177045111436471,0,0,0,0,0,-8.37594585173358e-06,0,0.0040183818226533,0,0,0,0,0,0,21.685211049695816,False
91,0.9520081772302268,0.0545797227259776,-0.4939929001016594,-0.3574269188910508,0,0,0,0,0,-6.199396717395933e-06,0,0.0180548304092595,0,0,0,0,0,0,21.399986879712767,False
92,0.944999605038288,0.0902675126314349,0.2428609392974112,-0.2274811304780539,0,0,0,0,0,-2.2861023046521312e-05,0,0.0112100166964431,0,0,0,0,0,0,21.667198296210497,False
93,0.892671635199255,0.1514178168726219,0.498626891497663,-0.3559872313305305,0,0,0,0,0,-5.579554308946544e-06,0,0.0056141565879194,0,0,0,0,0,0,21.58374270169768,False
94,0.953364572872947,0.1055037481193799,-0.3580643005400268,-0.2415093024233821,0,0,0,0,0,-2.2860725986429297e-06,0,0.0085997741810838,0,0,0,0,0,0,21.268678521750616,False
95,0.9158482126686112,0.0915489500052055,-0.0096814899170325,-0.0849782337380804,0,0,0,0,0,-5.911680451633061e-06,0,0.0096969713282974,0,0,0,0,0,0,21.62947386567223,False
96,0.7168923884494243,0.4190637965712147,0.1884188300865599,0.6605525097810916,0,0,0,0,0,-2.4409342574429395e-05,0,0.0006601558672576,0,0,0,0,0,0,21.745788946306472,False
97,1.009281473980475,0.0582432206733147,-1.767095337444947,-0.3695672870085704,0,0,0,0,0,-3.937988093558387e-06,0,0.0096440690042301,0,0,0,0,0,0,21.42714713804788,False
98,0.9516978447277123,0.114277624700374,0.1766649553464057,-0.3735199160070919,0,0,0,0,0,-2.029659970888891e-05,0,0.0100617285571175,0,0,0,0,0,0,21.39210180743269,False
99,0.9581696102773742,0.0996534098967121,-0.331920701740322,-0.4274763176000002,0,0,0,0,0,-1.8448408959125784e-05,0,0.0059697542878909,0,0,0,0,0,0,21.889333684227694,False
100,0.888125975689082,0.1620743841321408,0.4615524466310079,-0.2986327550824315,0,0,0,0,0,-1.5638202775227295e-05,0,0.0054778988554053,0,0,0,0,0,0,20.97742730204587,False
101,1.020721881501503,-0.006027811364117,-1.9321369505907624,-0.9737071979653816,0,0,0,0,0,-2.604869272265073e-05,0,0.0152857879041139,0,0,0,0,0,0,21.20574418283013,False
102,0.9491941324410552,0.1421302685432564,-0.2163857375656788,-0.0969484152720525,0,0,0,0,0,-2.919975622015958e-06,0,0.0063768329559251,0,0,0,0,0,0,21.706368006791088,False
103,0.9251996515666244,0.1438267464688616,0.2696371063719729,-0.2489960125883892,0,0,0,0,0,-1.660796654947574e-05,0,0.0054330566579019,0,0,0,0,0,0,20.98556723470368,False
104,0.6351811702469621,0.4056358879494537,0.5815703074619902,0.17494654641151,0,0,0,0,0,-6.892270698989056e-06,0,0.0018640480755273,0,0,0,0,0,0,21.2578065997288,False
105,0.9614484933153178,0.0983010202199516,-0.4756305023718665,0.0849688724849158,0,0,0,0,0,-4.745672411055879e-06,0,-0.0004220703876557,0,0,0,0,0,0,22.716760833917405,False
106,0.95020374349357,0.052206260277456,-0.5608074128343838,-0.3058518445973088,0,0,0,0,0,-9.697526987021331e-06,0,0.009706661579316,0,0,0,0,0,0,21.61650472992952,False
107,0.9169374117211492,0.1397677699368373,0.2120338228340901,-0.0476966120030935,0,0,0,0,0,-1.768359022987638e-05,0,0.004260501538643,0,0,0,0,0,0,21.1448404917204,False
108,0.5966436508980149,0.4755071997640332,0.8043417369915216,-0.044285749710319,0,0,0,0,0,-2.443396306605472e-05,0,0.0015855066878782,0,0,0,0,0,0,20.794350230867387,False
109,0.8331782906351815,0.2332150133629609,0.5447752280149714,-0.2985837267135747,0,0,0,0,0,-3.317700282450198e-06,0,0.005890911864221,0,0,0,0,0,0,21.5308901044944,False
110,0.9222376529424244,0.0770696719213162,0.0339673917467155,-0.4399826580694492,0,0,0,0,0,-1.3328164411930744e-05,0,0.007982856484942,0,0,0,0,0,0,21.89134278578165,False
111,0.4569111069233713,0.8386308456839489,0.2021558601894408,0.7267453117580938,0,0,0,0,0,-8.518962875004495e-05,0,0.0002766260246476,0,0,0,0,0,0,19.501306710090724,False
112,0.8687760689102508,0.1969347262903569,0.4500748175095079,-0.0282764912691599,0,0,0,0,0,-1.9388709912202985e-05,0,0.004635239103393,0,0,0,0,0,0,21.03916380063654,False
113,0.7568479715398593,0.2698552340420548,0.7838115809247181,-0.2064867115404227,0,0,0,0,0,-6.2026145868210094e-06,0,0.0025710118015,0,0,0,0,0,0,21.259759796076512,False
114,0.9720474944299808,0.0971738777671338,-0.4574744059473044,-0.1622866841015338,0,0,0,0,0,-1.4084330850528094e-05,0,0.0080369774350474,0,0,0,0,0,0,21.60363000972881,False
115,0.775354225293877,0.3101658839577466,0.7230014455294413,-0.2265538725530156,0,0,0,0,0,-2.4727099183445933e-05,0,0.0021417366115803,0,0,0,0,0,0,20.951728209024573,False
116,0.7808772679867273,0.3311739437136096,0.7242190036122045,-0.2481134129027351,0,0,0,0,0,-1.893158580508412e-05,0,0.0019249432024504,0,0,0,0,0,0,21.42110764104789,False
117,0.9083352102470736,0.1663398770732094,0.0925561121142126,-0.2290493958451376,0,0,0,0,0,8.694527413372289e-07,0,0.0055489463362764,0,0,0,0,0,0,21.51464594174745,False
118,0.9094965596208068,0.1629666532353013,0.3127580317822036,-0.148598226871548,0,0,0,0,0,-9.459513988104652e-06,0,0.0025405698585443,0,0,0,0,0,0,21.79195965157366,False
119,0.3265357783124565,0.9258350972084916,0.1265365202899073,0.8108778787394595,0,0,0,0,0,-0.0001003111252826,0,-0.0003793515041808,0,0,0,0,0,0,21.74272563964188,False
120,0.8318547114981425,0.2725687532769978,0.4490943523438067,-0.2305029948994503,0,0,0,0,0,-2.553591007827336e-05,0,0.0019040364372794,0,0,0,0,0,0,22.156211906237125,False
121,0.9552049417491676,0.0485477847811317,-1.2439243740435078,-0.2309858615971241,0,0,0,0,0,-2.548820217634873e-06,0,0.0112924590018939,0,0,0,0,0,0,21.646630575201844,False
122,1.202412720788641,-0.0038290605363122,1.9343373676966584,0.8918853150012049,0,0,0,0,0,-0.0001228345258635,0,0.0059313836731111,0,0,0,0,0,0,19.4397474095892,False
123,0.9807142325999711,0.0354649215378222,-0.5771741026116479,-0.1233084755434936,0,0,0,0,0,-1.9820042511610494e-05,0,0.0176959508255322,0,0,0,0,0,0,22.0740958075563,False
124,0.8536283318370419,0.2059799092428393,0.7349275840477998,-0.3296639170411379,0,0,0,0,0,-1.184178739773314e-05,0,0.0061062811989725,0,0,0,0,0,0,21.76525895731797,False
125,0.9539248394456052,0.0916413691781823,-0.2637411242402536,-0.1617462507604281,0,0,0,0,0,-4.58887287416554e-06,0,0.0036778183908874,0,0,0,0,0,0,21.68916717607202,False
126,0.7842265450566281,0.2364625873897488,0.95246917612668,-0.4171588072456682,0,0,0,0,0,-8.996522149992604e-06,0,0.0068680741820011,0,0,0,0,0,0,21.98271512922037,False
127,0.9480607882936978,0.1027508197213964,-0.4040189140824255,-0.4522980284344349,0,0,0,0,0,3.517097899892541e-06,0,0.0090647232475584,0,0,0,0,0,0,21.936817845353435,False
128,0.8312645117140058,0.2003620146764264,0.5983661970977279,-0.0920602395117335,0,0,0,0,0,-1.3486284810643602e-05,0,0.0049215884734599,0,0,0,0,0,0,21.205200694921253,False
129,0.90763376439581,0.1706531225850094,0.3808215855767001,-0.2531697394646739,0,0,0,0,0,-1.866115378218452e-05,0,0.0022094228045338,0,0,0,0,0,0,21.47085670473825,False
130,1.1943207449531106,-0.0056730511049361,1.2722566029994518,1.0923116529449768,0,0,0,0,0,-0.0001053720428323,0,0.0048278117493804,0,0,0,0,0,0,18.061452036566884,True
131,0.8646107834494954,0.1584083997468544,0.8378741534832477,-0.3582829508239844,0,0,0,0,0,-1.497642386429472e-05,0,0.0064099512670017,0,0,0,0,0,0,21.65808092018125,False
132,0.586623332046007,0.4755493345359314,1.069588724436862,-0.4188292763923367,0,0,0,0,0,-1.3918285081916728e-05,0,0.0013341463407041,0,0,0,0,0,0,22.645634625627984,False
133,0.8905652967767277,0.1420528700699486,0.4112114592815352,-0.3435800125229145,0,0,0,0,0,-2.972476540056901e-06,0,0.0087349714202449,0,0,0,0,0,0,21.41976894439251,False
134,0.987510043683756,0.0529348020708542,-0.7071605294918706,-0.1441920060137067,0,0,0,0,0,-1.7190585702442143e-05,0,0.0086143471230911,0,0,0,0,0,0,21.5764266756692,False
135,0.9370193504401888,0.1527335803261129,0.0022264111513781,-0.221123097492188,0,0,0,0,0,-1.2948759410479949e-05,0,0.0037784212309156,0,0,0,0,0,0,21.19661959648791,False
136,0.8897088355775775,0.1395784419702033,0.5899299730356797,-0.4637393583639977,0,0,0,0,0,-4.636997313126079e-06,0,0.0110587388386826,0,0,0,0,0,0,21.976560691951324,False
137,0.9495138422475312,0.123522843597017,-0.2885756842393296,-0.2797611114809766,0,0,0,0,0,-6.86904796937824e-06,0,0.0075809131141342,0,0,0,0,0,0,21.40990652040808,False
138,0.6970534077995993,0.358024092382506,0.6921688749646497,-0.0463011822915371,0,0,0,0,0,-8.497219716167327e-06,0,0.0012118165749262,0,0,0,0,0,0,21.070644681935697,False
139,0.6033420081208476,0.4802643761508478,0.8045947465054528,-0.1624136283325372,0,0,0,0,0,-2.1267518494543315e-05,0,0.0012789204610554,0,0,0,0,0,0,21.26207593090687,False
140,0.8117054558201819,0.2626540922778511,0.3681064174475881,-0.0399248490993691,0,0,0,0,0,-5.134482142921671e-06,0,0.0042294167671244,0,0,0,0,0,0,21.83528697638473,False
141,0.911601261876088,0.1298508754970693,0.5166580839627462,-0.5539548710600073,0,0,0,0,0,-2.123141456340314e-05,0,0.0036948291430206,0,0,0,0,0,0,21.998023628678265,False
142,0.7009113022170381,0.344958598324264,0.3356461827438082,0.450269024326726,0,0,0,0,0,-1.9258005959683743e-05,0,0.0013153671027719,0,0,0,0,0,0,22.008172644482094,False
143,0.8841875739854426,0.1137924432561114,0.3486209243747664,-0.2736653714191492,0,0,0,0,0,-6.48607288344143e-06,0,0.0037095896089177,0,0,0,0,0,0,21.792678743783995,False
144,0.7612017375031104,0.2861939710368428,0.7543638492396711,-0.1951037882351256,0,0,0,0,0,-7.172690583944586e-06,0,0.0035846438236323,0,0,0,0,0,0,21.124191636078294,False
145,0.9356821454652168,0.1047969064807463,0.0466750024032025,-0.3871973837697473,0,0,0,0,0,-1.045470936099231e-05,0,0.0071901094091201,0,0,0,0,0,0,21.12719085465653,False
146,0.9776060307008634,0.0458401199291382,-1.3709220548713732,-0.5289266424177768,0,0,0,0,0,-9.605209649967383e-06,0,0.0114697355829685,0,0,0,0,0,0,21.464734534810248,False
