,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,divergent
0,0.9888598702118374,0.1948314617332003,-0.9562735966630228,0.0307706129253468,0,0,0,0,0,-0.0001316582408722,0,0.0007216166339704,0,0,0,0,0,0,16.81051644648425,False
1,0.8884393335951106,0.1838458146978361,-1.0908373121960515,-0.0403644923474244,0,0,0,0,0,-6.057592490780464e-05,0,0.0013142750240456,0,0,0,0,0,0,19.11785466607965,False
2,-0.1773947864299536,0.8151604411914883,-0.5105391009342506,1.1855009507689385,0,0,0,0,0,0.000160762716291,0,0.0009009306999175,0,0,0,0,0,0,19.783637295269862,False
3,0.9313639669311606,0.2788582560838337,-0.8283076662865558,-0.0596698616683628,0,0,0,0,0,-9.311068392579594e-05,0,0.0022452316531278,0,0,0,0,0,0,18.67243700029878,False
4,-0.2073273587455175,0.8920870748511756,-0.4590541463193935,1.0941478651401009,0,0,0,0,0,0.0001669637662173,0,-0.0001927162822024,0,0,0,0,0,0,23.76217501754432,False
5,-0.1446318071282213,0.8690802289185977,-0.4221153061203946,1.036881849110661,0,0,0,0,0,0.0001111763264851,0,-7.186907610036597e-05,0,0,0,0,0,0,22.872761552822872,False
6,1.0603230259190326,0.2203690098718258,-1.003162494473126,0.0152788621788646,0,0,0,0,0,-0.0001236218895742,0,0.0009409306651838,0,0,0,0,0,0,17.361784702702217,False
7,0.8963054554193288,0.1330351560488343,-1.604474615008648,-0.0897993259506031,0,0,0,0,0,-3.180381023577299e-05,0,0.0014691661425561,0,0,0,0,0,0,19.5034406591506,False
8,-0.2472824991577156,0.8767093135886648,-0.4415144687701817,1.1190167725910047,0,0,0,0,0,0.0001402449129994,0,0.0013238933936988,0,0,0,0,0,0,21.95413372627008,False
9,1.017381307958784,-0.0404559989605857,1.5324216387950722,0.4237867085087292,0,0,0,0,0,-4.046249497421493e-05,0,-0.0026848318764497,0,0,0,0,0,0,23.873489668274612,False
10,-0.0935760845659015,0.7721405617581438,-0.5250458257632131,1.1902897749943566,0,0,0,0,0,0.0001347347122542,0,0.0003000335883696,0,0,0,0,0,0,21.13391582493367,False
11,-0.3319990463825291,1.0831632944868796,-0.5306598435738765,1.2179164960455728,0,0,0,0,0,6.0355025484544414e-05,0,0.0004184116818761,0,0,0,0,0,0,23.82810414829571,False
