,a,b,c,d,alpha1,beta1,gamma1,delta1,eps1,dseta1,eta1,alpha2,beta2,gamma2,delta2,eps2,dseta2,eta2,dist,subpopulation,perturb_type,perturb_type_x_subpopulation
33,0.9153280242730584,0.0786553839947448,-1.7499835170737308,0.1142492981785401,0,0,0,0,0,-4.026844614656127e-05,0,-0.0007517603725968,0,0,0,0,0,0,19.27117090290218,1,SC,SC
34,0.7651705054608575,0.4991206358836533,-0.3733292179393086,-0.0361630178607423,0,0,0,0,0,-0.0001076593321157,0,0.0008525395459394,0,0,0,0,0,0,24.538895649396395,1,SC,SC
35,0.9386217218167195,0.1178276028940881,-1.3882028586482753,-0.0382010505215189,0,0,0,0,0,-6.143989271256703e-05,0,0.0020041049347504,0,0,0,0,0,0,17.41856400871344,1,SC,SC
36,0.9270315056530491,0.4229382673427535,-0.5883509780434757,-0.1433267504647943,0,0,0,0,0,-0.0001821882615279,0,0.0007826202808145,0,0,0,0,0,0,21.806778211534024,1,SC,SC
37,0.9393187462219608,-0.0053803564646977,1.8816132311435283,0.7056023388935153,0,0,0,0,0,-2.66319342257763e-05,0,-0.0054617077343605,0,0,0,0,0,0,20.512552812489496,1,SC,SC
38,0.9148242622360724,0.1095849620140758,-1.6990875518125144,0.1515408320842906,0,0,0,0,0,-3.6228497293286126e-05,0,0.0015319475272497,0,0,0,0,0,0,22.269165254134663,1,SC,SC
39,0.924112457262654,0.1406243465090297,-1.1256900639411285,0.1851328577037256,0,0,0,0,0,-8.495505936274241e-05,0,0.0017126191186393,0,0,0,0,0,0,19.667651204661865,1,SC,SC
40,0.9073491890648846,0.2308694596897673,-0.8395906032909219,0.0002646001090296,0,0,0,0,0,-8.761764879525083e-05,0,0.0024055667201591,0,0,0,0,0,0,19.909310526620324,1,SC,SC
41,0.9677189963670064,0.1593906820176829,-1.1214898535309443,-0.0006996163392971,0,0,0,0,0,-8.837359731684154e-05,0,0.0007871781381172,0,0,0,0,0,0,15.82172509268133,1,SC,SC
42,0.9724545414391376,0.1264327954279838,-1.194528561042829,0.1222665985719895,0,0,0,0,0,-9.074943232555222e-05,0,0.0024748615540215,0,0,0,0,0,0,17.794147056518547,1,SC,SC
43,0.960842131802202,0.1765385117506381,-1.0227267091039998,-0.1078457244534589,0,0,0,0,0,-9.042121641135452e-05,0,0.000350548579731,0,0,0,0,0,0,19.896049127335285,1,SC,SC
44,0.8990412891909147,0.2092371086181734,-1.0759565548405297,-0.2169324769416492,0,0,0,0,0,-4.241497148704687e-05,0,0.0035716981231663,0,0,0,0,0,0,22.75963870132131,1,SC,SC
45,0.9313403673122402,0.2044000854169172,-0.8485365503129423,-0.0380497990855899,0,0,0,0,0,-0.0001066451855789,0,0.0026665537356764,0,0,0,0,0,0,21.27841492370195,1,SC,SC
46,0.9925730080303494,0.2653206131477446,-0.9552994362600338,0.0055901584131077,0,0,0,0,0,-0.0001071580888239,0,0.0008718833681498,0,0,0,0,0,0,17.905936891752194,1,SC,SC
47,0.9330723461485868,0.2032202195921426,-1.0590385200308978,-0.0605383232989267,0,0,0,0,0,-8.685177772771238e-05,0,0.000589263520847,0,0,0,0,0,0,17.970784428279455,1,SC,SC
48,0.8097070014048859,0.4571594512318877,-0.5236199492745603,-0.1661210673433992,0,0,0,0,0,-9.922487846833028e-05,0,0.0016272862973837,0,0,0,0,0,0,22.947586179630168,1,SC,SC
49,0.99707540105244,-0.0502171474903658,1.0299104906122922,0.5100586391564668,0,0,0,0,0,-7.164171066687396e-05,0,-0.0015545116085679,0,0,0,0,0,0,25.7635347378828,1,SC,SC
50,0.923754439792872,0.2457212673786193,-0.9354297950287932,0.0821791452858562,0,0,0,0,0,-9.183710453543564e-05,0,0.0015011861783344,0,0,0,0,0,0,21.236342434808083,1,SC,SC
51,0.9225663175849644,0.2754530802285995,-0.76301297221455,-0.3567869058115052,0,0,0,0,0,-0.0001129636381334,0,0.0016480111161809,0,0,0,0,0,0,26.10194146780624,1,SC,SC
52,0.8554771339912048,0.2186635324376564,-0.698045737527472,0.2070228147100894,0,0,0,0,0,-8.492344388063715e-05,0,0.0020670053630613,0,0,0,0,0,0,27.641975233250108,1,SC,SC
53,0.9079339793005654,0.0567693209308384,-1.781612476758051,0.2018764965992865,0,0,0,0,0,-3.3966820982313693e-05,0,0.0029883569187977,0,0,0,0,0,0,19.52507087113392,1,SC,SC
54,0.9092807679996232,0.2005593586741842,-1.1213782933174836,0.0224465711248842,0,0,0,0,0,-5.763819900154941e-05,0,0.0009219826800305,0,0,0,0,0,0,20.073241315410986,1,SC,SC
55,0.8645123150077132,0.3882990086492768,-0.6361059832373701,-0.2914505527799418,0,0,0,0,0,-8.416222647735985e-05,0,0.0015078068722839,0,0,0,0,0,0,22.24825752599861,1,SC,SC
56,0.957531591645452,0.1215673396429659,-1.5272963174621037,0.0376797861864934,0,0,0,0,0,-5.519069898791644e-05,0,0.0004785550843091,0,0,0,0,0,0,16.961817342472905,1,SC,SC
57,0.9819751978849992,0.1900296978225486,-1.2177193912749835,-0.020942780679291,0,0,0,0,0,-6.313133546276926e-05,0,0.0005897544069755,0,0,0,0,0,0,16.9219329413614,1,SC,SC
58,0.9891653765574836,0.3130443223962813,-0.9731120666931924,-0.2646060867461113,0,0,0,0,0,-7.66604123133716e-05,0,0.0001354384644855,0,0,0,0,0,0,20.443147950139604,1,SC,SC
59,0.8245235125406678,0.443885806836275,-0.4552302649852957,-0.3049058730752385,0,0,0,0,0,-9.785359875028176e-05,0,0.0020376829940902,0,0,0,0,0,0,24.12928771873298,1,SC,SC
60,1.0454811410674991,0.1840269215907928,-1.0030456336593412,0.0002675602537993,0,0,0,0,0,-0.0001336334254686,0,0.0002996611200774,0,0,0,0,0,0,19.81716387621283,1,SC,SC
61,0.9507646546539852,0.4275194397395605,-0.5794986697170972,0.0564785941414913,0,0,0,0,0,-0.0001638575750592,0,0.0007786491903873,0,0,0,0,0,0,23.17878132352502,1,SC,SC
62,1.0025485069255238,0.301661782485453,-0.7781950541561742,-0.0968957317798138,0,0,0,0,0,-0.0001641983503565,0,0.001469542476985,0,0,0,0,0,0,19.54371003431524,1,SC,SC
63,1.0272226984162347,0.2470031647028152,-0.9717237993631792,0.0305972683790871,0,0,0,0,0,-0.0001124376101391,0,-0.0007700452477876,0,0,0,0,0,0,21.22696568687922,1,SC,SC
64,0.9949572320550208,0.1890820629677945,-1.2443516357597977,-0.0826519103043652,0,0,0,0,0,-6.531150675598299e-05,0,0.0007839414321999,0,0,0,0,0,0,15.260475827380558,1,SC,SC
65,0.971919981899234,0.1471614729306933,-1.450559581345133,-0.2210968628246565,0,0,0,0,0,-5.3107638809612783e-05,0,0.0005337828137995,0,0,0,0,0,0,18.562336331177622,1,SC,SC
66,0.9963264854033717,0.2846013089152368,-0.8450709183873162,0.0839939628964749,0,0,0,0,0,-0.0001419085631679,0,7.852535679220285e-05,0,0,0,0,0,0,20.32196564763005,1,SC,SC
67,0.7889887626268588,0.2586182144196205,-0.7007166788820811,0.0027333242117464,0,0,0,0,0,-6.21567971414861e-05,0,0.0026524280708505,0,0,0,0,0,0,23.727127330528614,1,SC,SC
68,0.8108829969582816,0.4576471398567014,-0.601970530722711,-0.1132256753405165,0,0,0,0,0,-6.108877682969678e-05,0,0.0009663317529727,0,0,0,0,0,0,27.032422340306656,1,SC,SC
69,1.016344378463646,0.0955222759224256,-1.284516810710613,0.1769196466566693,0,0,0,0,0,-0.0001119514943515,0,-0.0002166308838819,0,0,0,0,0,0,20.321007430528923,1,SC,SC
70,0.9726686985323912,0.2796842715915959,-0.771690864691239,-0.1188375401422972,0,0,0,0,0,-0.0001478147742865,0,0.0002283106308711,0,0,0,0,0,0,18.991264713952816,1,SC,SC
71,0.8653361091703564,0.4981310288140057,-0.5134285230491613,-0.0950740738811146,0,0,0,0,0,-0.0001756907122197,0,5.101651129674867e-05,0,0,0,0,0,0,23.8620596270868,1,SC,SC
72,0.9518108552918588,0.1926342568260235,-1.0039656195614275,-0.0989703531009631,0,0,0,0,0,-7.827324006592069e-05,0,0.0004886511416267,0,0,0,0,0,0,20.176575712740355,1,SC,SC
73,0.8069523859265564,0.476419963103456,-0.3351155379084265,-0.0379800186456247,0,0,0,0,0,-0.0001493390081497,0,0.0010137319841055,0,0,0,0,0,0,25.971834970044988,1,SC,SC
74,0.8990795515126688,0.0914019973240365,-1.5894720180091753,-0.0776956735668406,0,0,0,0,0,-4.0417061256797137e-05,0,0.0008178461581469,0,0,0,0,0,0,20.621211301315096,1,SC,SC
75,0.982151971390064,0.0694483650686086,-1.982204035913837,0.1331239287642476,0,0,0,0,0,-3.123497399002906e-05,0,0.0006195447727485,0,0,0,0,0,0,18.672483427445272,1,SC,SC
76,0.8444481220323161,0.1091164798519854,-1.430539386892024,-0.0443479499875472,0,0,0,0,0,-3.260335804584729e-05,0,0.0024655744213839,0,0,0,0,0,0,22.665849212617346,1,SC,SC
77,0.8767643670546597,0.3868204904874579,-0.6237851240404577,-0.0029195855898525,0,0,0,0,0,-0.0001223208561092,0,0.0029760126672337,0,0,0,0,0,0,24.50275749274411,1,SC,SC
78,0.9572929620462034,0.216890695566625,-1.166481044546137,-0.1558579232733603,0,0,0,0,0,-6.191199829736122e-05,0,0.0013767391851164,0,0,0,0,0,0,17.119329137948274,1,SC,SC
79,0.884472541678051,0.1449428245615598,-1.2516763503419557,-0.0401380238663686,0,0,0,0,0,-4.937290038959088e-05,0,0.0035820272886035,0,0,0,0,0,0,20.22299764679628,1,SC,SC
80,1.0056185730929426,0.3591718583513206,-0.6461509787814781,-0.1175258216640626,0,0,0,0,0,-0.0001864974921718,0,5.360752125917134e-05,0,0,0,0,0,0,20.18623064547374,1,SC,SC
81,1.0202485979531866,0.1175071605159199,-1.5889081594133097,0.0571531195516992,0,0,0,0,0,-5.3144365706889655e-05,0,0.0012152226182296,0,0,0,0,0,0,17.425314328308033,1,SC,SC
82,1.004175233327894,0.1208786697294193,-1.7135352264198462,-0.1441953092504289,0,0,0,0,0,-3.900162890117929e-05,0,0.0003476336236393,0,0,0,0,0,0,18.471856540553244,1,SC,SC
83,1.0314031692574868,0.17513527336324,-1.0298913641101362,0.1155612898826889,0,0,0,0,0,-0.0001304458972395,0,0.0025529546192611,0,0,0,0,0,0,21.58149538216454,1,SC,SC
84,1.118082567552377,-0.1520919201112804,1.832353278827089,0.0090111015915987,0,0,0,0,0,-3.206731696408172e-05,0,-0.0030736930405708,0,0,0,0,0,0,22.64163299430072,1,SC,SC
85,0.8962087336333338,0.0863021910439183,-1.3906982763240137,0.0540181275171223,0,0,0,0,0,-4.398892393720877e-05,0,0.0015093890573678,0,0,0,0,0,0,23.6534916988054,1,SC,SC
86,1.0577991163910374,0.205926878554679,-1.2577805107110105,-0.1835064453204702,0,0,0,0,0,-6.944080194874885e-05,0,0.000162502482629,0,0,0,0,0,0,19.86341411276821,1,SC,SC
87,0.8610546713995584,0.0775890365692575,-1.6451216068687904,0.1319420319267608,0,0,0,0,0,-3.680821658756275e-05,0,0.0066897526489964,0,0,0,0,0,0,23.578305452887506,1,SC,SC
88,0.914314988560848,0.1634221324439839,-1.2588244813416003,-0.0023560159027944,0,0,0,0,0,-7.068476340709271e-05,0,0.0016631331428935,0,0,0,0,0,0,21.25414096492595,1,SC,SC
89,0.9598319213502317,0.212238107283476,-1.1729017943056623,-0.1524464339815214,0,0,0,0,0,-5.8680453887757024e-05,0,0.0005430364182545,0,0,0,0,0,0,17.247397388392518,1,SC,SC
90,0.8672514646100851,0.4001076479280443,-0.6161598057673248,-0.0675342274912029,0,0,0,0,0,-0.0001376266515578,0,0.001528370039157,0,0,0,0,0,0,22.21662831166205,1,SC,SC
91,0.9446905917238256,0.1446596754840405,-1.5210744196557116,-0.1385696868869306,0,0,0,0,0,-3.5089006568112606e-05,0,0.0017842666944486,0,0,0,0,0,0,18.261093869781607,1,SC,SC
92,1.0442401474220606,0.2221604290539391,-0.979284921124184,0.0477162991039832,0,0,0,0,0,-0.0001366313208678,0,0.0006980102047462,0,0,0,0,0,0,16.173807176136034,1,SC,SC
93,0.9815636778851572,0.1790309284324984,-0.9856594791772442,0.0166348835534693,0,0,0,0,0,-0.0001133128455305,0,0.000678669106149,0,0,0,0,0,0,17.312997938907856,1,SC,SC
94,0.9850337130105338,0.4128020103500258,-0.6479208031347505,-0.1562368694051674,0,0,0,0,0,-0.0001496029173535,0,0.0004542671031329,0,0,0,0,0,0,17.10196223874853,1,SC,SC
95,0.8911595805597696,0.0675002294408932,-1.8477517264658192,0.1546266624677801,0,0,0,0,0,-2.23614318190136e-05,0,0.0061166084101074,0,0,0,0,0,0,23.087552349698644,1,SC,SC
96,1.040706281586175,0.1328820298925452,-1.6490813254757364,-0.0525213241300233,0,0,0,0,0,-4.696545687886742e-05,0,0.0012223618907315,0,0,0,0,0,0,17.82677033206812,1,SC,SC
97,0.9429309970587348,0.0474774738496086,-1.7206184699846845,0.3162440925252805,0,0,0,0,0,-4.651170133969849e-05,0,-0.0006329290324681,0,0,0,0,0,0,21.4503687698806,1,SC,SC
98,1.0326927568852375,0.1975512993156991,-1.1691415704840915,-0.2653283122103365,0,0,0,0,0,-7.898282458897906e-05,0,0.0006298200372602,0,0,0,0,0,0,22.426797865550583,1,SC,SC
99,0.9324779960806348,0.1621857749746404,-1.385879998262106,-0.091514567597797,0,0,0,0,0,-4.5231784983899125e-05,0,0.0013572093697035,0,0,0,0,0,0,17.30561889501847,1,SC,SC
100,0.949124638854387,0.1014650049237904,-1.6357288059162776,0.0275698056756068,0,0,0,0,0,-5.314227892126753e-05,0,0.0013699582223473,0,0,0,0,0,0,17.51656407588386,1,SC,SC
101,0.8659405328169876,0.2326570896398663,-0.9856163285428534,0.0059908554573313,0,0,0,0,0,-6.0374747048196566e-05,0,0.0024023482112394,0,0,0,0,0,0,21.99852661791452,1,SC,SC
102,0.8547080639873812,0.3450629852488807,-0.6066080772594225,-0.1384818422575586,0,0,0,0,0,-0.0001195450320919,0,0.0006282039128752,0,0,0,0,0,0,21.544701896936377,1,SC,SC
103,0.9962809628821092,0.1321555292723557,-1.4104419011260376,-0.0279519459229831,0,0,0,0,0,-5.805412594628199e-05,0,0.0007138123430127,0,0,0,0,0,0,16.100995135483462,1,SC,SC
104,0.9363391004929308,0.0832056568016752,-1.303901982954018,0.1609989643404739,0,0,0,0,0,-7.844157654308484e-05,0,0.0014635066731652,0,0,0,0,0,0,19.30861336336892,1,SC,SC
105,0.9078978935197712,0.3065326691404006,-0.8805119126956074,-0.0496620129700116,0,0,0,0,0,-7.972058256904909e-05,0,-3.812607849073002e-05,0,0,0,0,0,0,22.54427572162934,1,SC,SC
106,0.93325777930779,0.1430829999002005,-1.5374978010991829,-0.1907956661465542,0,0,0,0,0,-3.810591530715874e-05,0,0.0005698304630926,0,0,0,0,0,0,18.710841754299,1,SC,SC
107,0.957444637623012,0.106237216514156,-1.3616332848269193,0.0287054977162544,0,0,0,0,0,-7.360020129991767e-05,0,0.0006353582230321,0,0,0,0,0,0,16.96973071014123,1,SC,SC
108,0.9687282127710036,0.1491581150125971,-1.6680877810812904,-0.2104814621964403,0,0,0,0,0,-2.9232341155178567e-05,0,0.0042636178088664,0,0,0,0,0,0,21.827327064836066,1,SC,SC
109,0.9366335431473688,0.2356255878875779,-0.8899276240326874,0.0031295276616183,0,0,0,0,0,-0.0001013974062029,0,0.0022034025558854,0,0,0,0,0,0,17.835294888550727,1,SC,SC
110,0.926138759660839,0.332244328564478,-0.6985959336399348,-0.4002792387694645,0,0,0,0,0,-7.907523362178175e-05,0,0.0013484509492621,0,0,0,0,0,0,26.00022539711148,1,SC,SC
111,0.7510898842801867,0.3374266891988533,-0.5395799664689485,-0.0110072462338217,0,0,0,0,0,-7.838412574405453e-05,0,0.0035433273581257,0,0,0,0,0,0,25.24018113368701,1,SC,SC
112,1.015807620607332,0.4030197324304159,-0.6437375265510654,-0.1666605792521305,0,0,0,0,0,-0.0001484591506232,0,0.0008813823375282,0,0,0,0,0,0,21.44502835952231,1,SC,SC
113,0.8924873574702485,0.1929085778052952,-0.906951562921116,0.0476214039637579,0,0,0,0,0,-0.0001113501897207,0,0.0017218619868511,0,0,0,0,0,0,21.73372697435654,1,SC,SC
114,0.9185316317100668,0.1125977976808707,-1.4019543030229529,0.1926220533463984,0,0,0,0,0,-5.497025624733489e-05,0,0.0005411541217047,0,0,0,0,0,0,20.52986067144545,1,SC,SC
115,0.9411731047785712,0.2253896901390977,-1.056163653815327,-0.0588186070340861,0,0,0,0,0,-6.485977551844673e-05,0,0.0011002782648232,0,0,0,0,0,0,17.769358502015535,1,SC,SC
116,0.8611450794580215,0.2720136760617606,-0.822750066844242,-0.0381217906609796,0,0,0,0,0,-9.399388484136156e-05,0,0.000831250888514,0,0,0,0,0,0,21.94018015740212,1,SC,SC
117,0.9062360161873864,0.3447720211013858,-0.611140250027679,0.1329517758210485,0,0,0,0,0,-0.000130093094039,0,0.0007263723894999,0,0,0,0,0,0,25.95156158533813,1,SC,SC
118,0.9340385349587712,0.1046958670703674,-1.4815389480322207,-0.2342393293464755,0,0,0,0,0,-4.952068208908052e-05,0,0.0037100778436474,0,0,0,0,0,0,24.87851070805695,1,SC,SC
119,0.8931252783273278,0.4700271323270266,-0.4602586049376145,-0.1834154422896181,0,0,0,0,0,-0.0001552355245214,0,0.0013849827667044,0,0,0,0,0,0,20.81188414053189,1,SC,SC
120,0.8663710797560316,0.5680709651126645,-0.3214466602335586,-0.2301870659980553,0,0,0,0,0,-0.0001885780019683,0,0.0010563984310973,0,0,0,0,0,0,24.25744940384177,1,SC,SC
121,0.9449143453754992,0.1259635301303725,-1.2638793280425331,-0.0456677378209664,0,0,0,0,0,-7.88968668967581e-05,0,0.0020402370397785,0,0,0,0,0,0,19.20630410181116,1,SC,SC
122,0.9883111447531928,0.1478470504477367,-1.4924203394192772,-0.1212441662491465,0,0,0,0,0,-4.557249421140852e-05,0,0.0011836322125388,0,0,0,0,0,0,16.403005195969847,1,SC,SC
123,0.8802361340753664,0.0784903254612983,-1.647292184746115,0.0482413154626004,0,0,0,0,0,-4.307424478673587e-05,0,0.002958309143861,0,0,0,0,0,0,20.44952162796117,1,SC,SC
124,1.1153336788955055,0.176282227586169,-0.4781277777987485,0.5607621337473079,0,0,0,0,0,2.372657147068633e-05,0,0.003265791646366,0,0,0,0,0,0,20.071931699675098,0,PS,PS
125,0.9915244527021668,0.2410345481073084,-0.0717398180990402,0.6824557774341979,0,0,0,0,0,1.2253599614719104e-05,0,0.0009656711396532,0,0,0,0,0,0,19.150855697109293,0,PS,PS
126,1.1821315526621912,0.1393095292318324,-1.089165588345585,0.4570606615752401,0,0,0,0,0,1.946149049094204e-05,0,0.0050275095266604,0,0,0,0,0,0,22.273504336904185,0,PS,PS
127,1.0973960339132738,0.149240887297549,-0.4221700578955933,0.6004899451415957,0,0,0,0,0,1.7800886887467728e-05,0,0.0027175237337352,0,0,0,0,0,0,18.26780433551619,0,PS,PS
128,1.115299914148506,0.0840481292768031,-0.9285788056012564,0.5661780438669761,0,0,0,0,0,1.4729194284134729e-05,0,0.0024851403117042,0,0,0,0,0,0,21.306032607472844,0,PS,PS
129,1.0789941567118984,0.171587511315538,-0.4064536550709392,0.4721395762340763,0,0,0,0,0,1.50294521414458e-05,0,0.0003693450520051,0,0,0,0,0,0,20.33091599398141,0,PS,PS
130,1.1044472054457262,0.1386942263099508,-0.4232571220905992,0.5460629111063788,0,0,0,0,0,4.6893644237755443e-07,0,0.0044364184151516,0,0,0,0,0,0,22.482315881643665,0,PS,PS
131,0.9314503908229588,0.2575226801590364,-0.080935678115503,0.5379516999666252,0,0,0,0,0,6.447791138645606e-05,0,0.0015548640786848,0,0,0,0,0,0,23.44485614543783,0,PS,PS
132,1.2018038511446876,0.0872579186363964,-1.0606679201322071,0.6662583966328524,0,0,0,0,0,4.795323046651756e-07,0,0.0034121934645757,0,0,0,0,0,0,19.99842645129044,0,PS,PS
133,1.036549629960732,0.1904021953800678,-0.3915943204061469,0.3463791975099735,0,0,0,0,0,2.7449783739771006e-05,0,4.918346735736989e-05,0,0,0,0,0,0,23.56441507753412,0,PS,PS
134,0.8925930582952062,0.2754738132135035,-0.0077781812913124,0.8458235670520313,0,0,0,0,0,3.789105174796976e-05,0,-0.000273918488246,0,0,0,0,0,0,21.099040964151577,0,PS,PS
135,1.1517777754350131,0.1269813897449512,-0.9327785733769348,0.5017745439801216,0,0,0,0,0,9.96061050414303e-06,0,0.0037356794697252,0,0,0,0,0,0,19.825401080240542,0,PS,PS
136,1.1045682013025495,0.1379482526436417,-0.7128165604274377,0.5471334450088401,0,0,0,0,0,2.54818915190016e-05,0,0.0030156105487678,0,0,0,0,0,0,20.032682623432528,0,PS,PS
137,0.9626005185249316,0.3211705161680114,-0.0051929931909286,0.6251934788384226,0,0,0,0,0,2.034660438606801e-05,0,-8.303824304359164e-05,0,0,0,0,0,0,20.71315464953393,0,PS,PS
