,Exp_name,Experiment,Subject,General_condition,Condition,Relative_beep,mean_asyn,std_asyn,sem_asyn,n_asyn,ci_asyn
5232,Experiment_SC,0,2,3,3,6,-27.363636363636363,56.58542304348445,17.061146985342564,11,33.43984809127142
5233,Experiment_SC,0,2,3,3,7,-13.909090909090908,34.054561094119705,10.26783650449363,11,20.124959548807514
5234,Experiment_SC,0,2,3,3,8,-16.90909090909091,31.172848195929493,9.398967373873214,11,18.421976052791504
5235,Experiment_SC,0,2,3,3,9,-24.272727272727273,25.975765706527383,7.831988044612033,11,15.350696567439583
5236,Experiment_SC,0,2,3,3,10,-25.636363636363637,35.104749455642526,10.584480209436293,11,20.745581210495136
5237,Experiment_SC,0,2,3,3,11,-37.63636363636363,34.47864219595615,10.395701767718355,11,20.375575464727977
5238,Experiment_SC,0,3,0,0,-6,-1.1666666666666665,19.090104734270895,6.036821173145946,10,11.832169499366055
5239,Experiment_SC,0,3,0,0,-5,-1.3666666666666667,18.047741899038808,5.707197102381526,10,11.186106320667793
5240,Experiment_SC,0,3,0,0,-4,3.5333333333333328,11.004993255027912,3.480084432067846,10,6.8209654868529785
5241,Experiment_SC,0,3,0,0,-3,-0.3666666666666664,15.875052250327157,5.020132308521532,10,9.839459324702203
5242,Experiment_SC,0,3,0,0,-2,2.933333333333333,18.442469773813503,5.832021016406102,10,11.43076119215596
5243,Experiment_SC,0,3,0,0,-1,-3.5666666666666664,8.709013352857308,2.754031836784878,10,5.397902400098361
5244,Experiment_SC,0,3,0,0,0,55.733333333333334,15.941288886348705,5.0410781719590965,10,9.880513217039828
5245,Experiment_SC,0,3,0,0,1,35.63333333333334,17.767497027361056,5.618575892673196,10,11.012408749639466
5246,Experiment_SC,0,3,0,0,2,-17.866666666666667,10.852490184739931,3.431858726839969,10,6.726443104606339
5247,Experiment_SC,0,3,0,0,3,-33.06666666666667,19.367179823634302,6.124440009674252,10,12.003902418961534
5248,Experiment_SC,0,3,0,0,4,-24.066666666666666,13.661742563690154,4.320222330812886,10,8.467635768393256
5249,Experiment_SC,0,3,0,0,5,-26.866666666666667,27.308231472814928,8.635621032518968,10,16.925817223737177
5250,Experiment_SC,0,3,0,0,6,-19.466666666666665,28.268531559725737,8.939294583708548,10,17.521017384068752
5251,Experiment_SC,0,3,0,0,7,-23.266666666666666,13.951459059056985,4.411838730920966,10,8.647203912605091
5252,Experiment_SC,0,3,0,0,8,-16.466666666666665,19.57697690378568,6.190783671647378,10,12.13393599642886
5253,Experiment_SC,0,3,0,0,9,-10.066666666666666,10.78298843114342,3.4098803425658915,10,6.6833654714291475
5254,Experiment_SC,0,3,0,0,10,4.7333333333333325,10.594140006113559,3.3501612270029004,10,6.566316004925684
5255,Experiment_SC,0,3,0,0,11,-4.066666666666666,11.405597499516967,3.606766617359483,10,7.069262570024586
5256,Experiment_SC,0,3,1,1,-6,-4.378787878787878,13.211966568458331,3.9835578045723334,11,7.807773296961772
5257,Experiment_SC,0,3,1,1,-5,-0.8333333333333331,11.530394615970435,3.4765447841734525,11,6.814027776979967
5258,Experiment_SC,0,3,1,1,-4,2.893939393939394,15.33519422173002,4.62373502915497,11,9.062520657143741
5259,Experiment_SC,0,3,1,1,-3,3.4393939393939394,15.452125478981259,4.658991129751959,11,9.131622614313843
5260,Experiment_SC,0,3,1,1,-2,-2.4696969696969693,12.738571824235718,3.8408239187257265,11,7.528014880702424
5261,Experiment_SC,0,3,1,1,-1,1.3484848484848486,12.708801531365433,3.831847837693933,11,7.510421761880108
5262,Experiment_SC,0,3,1,1,0,26.62121212121212,23.262044778409468,7.013770398766384,11,13.746989981582113
5263,Experiment_SC,0,3,1,1,1,24.89393939393939,17.980587174825946,5.4213510153794635,11,10.625847990143745
5264,Experiment_SC,0,3,1,1,2,12.257575757575758,14.238711637325517,4.293133090825067,11,8.414540858017132
5265,Experiment_SC,0,3,1,1,3,6.621212121212122,26.500743271451725,7.990274736085532,11,15.660938482727643
5266,Experiment_SC,0,3,1,1,4,-4.1060606060606055,27.530011172382675,8.300610684825955,11,16.269196942258876
5267,Experiment_SC,0,3,1,1,5,-1.7424242424242415,25.486092464144228,7.684346006897335,11,15.061318173518776
5268,Experiment_SC,0,3,1,1,6,3.9848484848484858,19.866562436171563,5.989993952268179,11,11.74038814644563
5269,Experiment_SC,0,3,1,1,7,6.803030303030304,18.108134786734535,5.459808067343705,11,10.70122381199366
5270,Experiment_SC,0,3,1,1,8,1.8030303030303032,8.62580694512377,2.60077865009248,11,5.097526154181261
5271,Experiment_SC,0,3,1,1,9,5.712121212121212,11.001033009346317,3.3169362543923695,11,6.501195058609044
5272,Experiment_SC,0,3,1,1,10,7.075757575757577,22.119544353902103,6.669293559592503,11,13.071815376801306
5273,Experiment_SC,0,3,1,1,11,3.2575757575757582,28.7113376402234,8.656794016529913,11,16.96731627239863
5274,Experiment_SC,0,3,2,2,-6,-7.0,11.90938005663323,3.969793352211077,9,7.7807949703337105
5275,Experiment_SC,0,3,2,2,-5,0.44444444444444453,10.883218478209672,3.6277394927365574,9,7.110369405763653
5276,Experiment_SC,0,3,2,2,-4,-0.33333333333333326,9.092121131323903,3.0307070437746346,9,5.940185805798284
5277,Experiment_SC,0,3,2,2,-3,4.0,5.545268253204709,1.8484227510682363,9,3.622908592093743
5278,Experiment_SC,0,3,2,2,-2,0.4444444444444444,5.793914431922899,1.9313048106409665,9,3.785357428856293
